0,1,2,3,4,5,6,7,8
0.24450174597390203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17662903083766426,0.059754144856412436,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.321261369123868,0.25371931675331233,-0.23486352938519184,1.0,0.0,0.0,0.0,0.0,0.0
-0.07051765368536478,0.026901892540610477,-0.09663113487881816,-0.24548776278350834,1.0,0.0,0.0,0.0,0.0
-0.07320255245965472,-0.017495880385137677,-0.053018934284394026,0.02384687816468734,-0.05089486247725756,1.0,0.0,0.0,0.0
-0.08708797240421266,-0.02064338394677326,-0.11611571045975469,-0.16963888276634162,-0.18379333436414058,-0.20024680765987174,1.0,0.0,0.0
1.547636678472875,0.3761417193194027,-0.10870574156985532,-1.6922974666785036,0.16635358058141658,-0.2201036132399888,-1.2379323322085427,1.0,0.0
-2.390515932255676,0.059233629420877065,1.1684906427258281,-0.5283418867010657,1.4640685069695034,-0.3789147211349093,4.377357558417134,-2.4832488809538305,1.0
