0,1.3978886346542007e-05,0.040836414180031276,0.19601820308083795,0.37533735941649693,0.8556323844686571,0.1448528262969057,0.19971406415119922,2.5886243164770633e-05,0.7774381474645014
1,0.0017378928799449164,0.1588115822659945,0.09993935441083814,0.19386495740309753,0.8942019539526026,0.1750640059254215,0.5860490590694419,1.627520700357686e-05,0.7457447715851515
2,2.7476578113267303e-08,0.6820781588345024,0.26674308398694113,0.15382674132622362,0.8339341227605529,0.19426047962473508,0.17568623317954563,6.426227114566052e-05,0.08510087723997836
3,0.0012963326718064738,0.1871891927636769,0.19078070354605364,0.14566492642556544,0.8324912800109537,0.07646277770968078,0.2707220209815167,0.00022795533888844902,0.27270269308164263
4,0.16736736356178336,0.029016129269661114,0.6690783896606612,0.7913924502576004,0.5352647804763986,0.9867460595663218,0.20931208169451637,6.696741896043668e-06,0.8246916685914139
5,8.894512820735009e-08,0.5896512029512626,0.18871601096515891,0.6672676367960314,0.1828522193112415,0.09636159645868778,0.4461768312538164,0.00010117245206993993,0.9089433412080443
6,6.100514309643226e-07,0.18513326714149883,0.5662634667299512,0.1914306945923105,0.11383669109830659,0.8972803709072619,0.0716813105999812,3.96233220074389e-07,0.3799886273824657
7,4.1615004627544184e-05,0.13247322511649942,0.23720866812206087,0.0801152428851987,0.1227703153543905,0.19883228327805494,0.549838360467273,0.00034998792664919093,0.8246916685898948
8,0.06236887892079243,0.843945088135146,0.8780123122183752,0.17689706914540287,0.19237632438526553,0.15517772162670868,0.9731188133922676,5.800362178581537e-07,0.8365065608015971
9,4.436741847764224e-06,0.27835599994833227,0.1516483303907588,0.8737561370116322,0.04381783654286301,0.18158857284133673,0.17648484314407864,0.0009003308807974205,0.023562701023022818
10,0.3590577760312436,0.3362343462698185,0.6545249139414836,0.5709926475161683,0.35404548864056284,0.825511923641179,0.1533144544872651,3.632683062760712e-07,0.7018490364052405
11,0.0005054390478713216,0.21705718802741103,0.17466512918980304,0.8646535169729538,0.8908499770501869,0.16094892153762388,0.857712603320573,0.024380408265006696,0.8018510242816526
12,3.436437352966772e-09,0.5593049008522034,0.43169687693619985,0.08218001624809058,0.9035811700679827,0.8155912578108823,0.195389736522891,8.00597742016907e-07,0.06952813851621283
13,0.040150723513273014,0.7246475822016535,0.7215682644182915,0.5516192884890635,0.8293022072028609,0.1874341868171565,0.17500860584330027,1.6940051126210402e-06,0.11874704736109773
14,0.003967123582447053,0.8264724614452484,0.3336212001591724,0.6447432285380224,0.5927567383228424,0.9449105880180293,0.20868079470653494,0.00016446897230551583,0.5968944433759041
15,0.010789336948643584,0.48257567621592445,0.3506437232568904,0.9081340866327718,0.9632695049045186,0.8538367883405513,0.1126461041505855,2.5079771402576248e-08,0.6253489718915712
16,5.388457211446993e-08,0.057107056447606885,0.8408851027168679,0.316387164824233,0.15983258257945734,0.9114830998097363,0.8732303756677258,3.458462440622008e-05,0.8295135309177436
17,9.589220147355232e-07,0.8738867871124998,0.9378384812350492,0.3167209708930253,0.80586918910299,0.5854847042247702,0.3771105467372258,0.00019857143863754497,0.8598751802695503
18,1.6486585212993648e-07,0.20058171859535126,0.8727681209061491,0.6219299327737198,0.8139316065027182,0.17384505762535124,0.437642109642857,0.00021709691583557075,0.8172571515886555
19,6.861620801950186e-10,0.07196245891536254,0.25363137194545726,0.8811115882427737,0.0996675027516759,0.14888722565388693,0.9863633219895335,9.615573422063621e-05,0.7875882631751742
20,0.0003094057323022879,0.7083765985535986,0.010797028779892094,0.034349646158424486,0.7762616071169538,0.9430258957848692,0.8120775096323847,1.5116613800582229e-06,0.8685687989379143
21,1.0032387050679611e-06,0.2445363097498317,0.17383225142098233,0.9845099676987733,0.1636360550802829,0.23295338662535342,0.9747684213740212,2.3250382838003096e-05,0.9477773531329765
