0,0.0005537965585808646,0.19438181267918928,0.0029313459914220904,0.00023417350640756075,1.4870064174320034e-05,0.04643498848400582
1,0.0005868840809757128,0.004701223970519348,3.468480349793392e-05,0.0005727875087646488,0.0005192139939167455,0.06128969468667462
2,0.0005891149847661781,0.0007409471612383705,3.4456372890614147e-06,0.0009203781107155329,0.0003466814146975363,0.9540618929266634
3,0.007100238445079136,7.4206356267714725e-06,0.002920063303168271,0.00014418230870939612,0.010038668409488544,0.08118606972332075
4,6.382694331690471e-05,0.0003784710990487548,0.08523725377479094,6.834451851871562e-07,0.04550151074655589,0.15114844239243114
5,0.039439233041793656,0.0004753506625964427,0.0025110493576811096,1.0544528514687495e-06,0.005507720050895971,0.9500404926863192
6,0.000864889812371917,0.8834117045025166,0.00010715003490164835,0.0025489465288392227,0.0036347500464640053,0.09838022143748767
7,2.1991247958624645e-05,7.660799186380887e-05,0.06456253879061054,0.00012712143092915245,0.0006305320475071365,0.9649892002330352
8,3.9131425040828876e-05,0.002332431183016169,0.1660742733939594,0.00014961302631333619,0.0469717717512737,0.7790938160897883
9,3.920671247023014e-05,0.00014654422242361642,4.4034896664261875e-07,0.00019841140634216872,0.006404633425679771,0.5971993549541772
10,0.034097819043025945,0.0016975660615965898,1.0942209332130002e-05,0.2754197184257914,5.697131118355914e-06,0.28886761163501806
11,0.0005690586845240733,2.050023762408248e-06,0.20062922265776745,0.003446072415576964,0.00012953384921406564,0.9290847426123591
12,0.000350273451841101,3.425221967474159e-07,0.9879566583850544,0.00026711207108912077,0.00025218192519249,0.12216486170234325
13,0.0002812672626952763,0.0013605573833214942,0.0013014382451553698,2.052352533387551e-05,0.04566924835436667,0.14471868746567318
14,0.0081407154191571,9.306870880301085e-06,0.000261970016332601,0.005527205896359276,0.005497929190860387,0.8472862687809308
15,0.22719211169163112,1.9614703799521146e-06,2.210284411952164e-05,0.3984613019557597,0.0004226190026859165,0.992947016631756
16,0.018886280152223,1.573330406459482e-05,0.0010139201757260125,0.9903617173755414,0.00014962990627403065,0.2194092149366449
17,0.7025774230008834,0.011249419101922214,5.55753402641913e-05,0.00021015251298253307,0.0006977785808008621,0.9496637868589002
18,8.919562768244933e-05,1.048997282179208e-05,0.386064139213348,0.024038748484858045,0.024906250839166876,0.08992680699763388
19,0.003257489459329431,0.07562151866026519,8.662847687473473e-05,0.0008646398081687664,0.0002928400008842334,0.7995608336109241
